class,canonical,status,oc_names,swift_names,oc_support_names,oc_files,swift_files,oc_support_files
UICollectionView,cancelinteractivetransition,swift_only,,byCancelInteractiveTransition,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:427,
UICollectionView,collectionviewflowlayout,oc_only,byCollectionViewFlowLayout,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.h:37; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:169,,
UICollectionView,collectionviewlayout,aligned,byCollectionViewLayout,byCollectionViewLayout,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.h:36; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:160,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:183; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:44,
UICollectionView,contextmenuinteraction,swift_only,,byContextMenuInteraction,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:324,
UICollectionView,datasource,aligned,byDataSource,byDataSource,byDataSource,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:192,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:178; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:38,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionView/UICollectionView+Func/UICollectionView+Func.m:77
UICollectionView,delegate,aligned,byDelegate,byDelegate,byDelegate,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:178,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:173; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:32,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionView/UICollectionView+Func/UICollectionView+Func.m:68
UICollectionView,deleteitems,swift_only,,byDeleteItems,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:386,
UICollectionView,deletesections,swift_only,,byDeleteSections,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:362,
UICollectionView,deselectitem,swift_only,,byDeselectItem,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:294,
UICollectionView,dragdelegate,aligned,byDragDelegate,byDragDelegate,byDragDelegate,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:278,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:120; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:248,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionView/UICollectionView+Func/UICollectionView+Func.m:86
UICollectionView,draginteractionenabled,aligned,byDragInteractionEnabled,byDragInteractionEnabled,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:298,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:134; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:260,
UICollectionView,dropdelegate,aligned,byDropDelegate,byDropDelegate,byDropDelegate,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:288,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:127; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:254,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionView/UICollectionView+Func/UICollectionView+Func.m:95
UICollectionView,editing,aligned,byEditing,byEditing,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:355,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:194; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:57,
UICollectionView,endinteractivemovement,swift_only,,byEndInteractiveMovement,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:447,
UICollectionView,finishinteractivetransition,swift_only,,byFinishInteractiveTransition,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:420,
UICollectionView,hideskeletonandreload,swift_only,,byHideSkeletonAndReload,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UIView/UIView+SkeletonView.swift:103,
UICollectionView,insertitems,swift_only,,byInsertItems,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:380,
UICollectionView,insertsections,swift_only,,byInsertSections,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:356,
UICollectionView,mjrefreshfooter,support_only,,,byMJRefreshFooter,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionView/UICollectionView+Func/UICollectionView+Func.m:38
UICollectionView,mjrefreshheader,support_only,,,byMJRefreshHeader,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionView/UICollectionView+Func/UICollectionView+Func.m:28
UICollectionView,moveitem,swift_only,,byMoveItem,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:392,
UICollectionView,movesection,swift_only,,byMoveSection,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:368,
UICollectionView,numberofitemsinsection,oc_only,byNumberOfItemsInSection,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.h:40; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:228,,
UICollectionView,numberofsections,oc_only,byNumberOfSections,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.h:39; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:218,,
UICollectionView,performbatchupdates,swift_only,,byPerformBatchUpdates,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:349,
UICollectionView,prefetchdatasource,aligned,byPrefetchDataSource,byPrefetchDataSource,byPrefetchDataSource,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:258,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:106; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:236,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionView/UICollectionView+Func/UICollectionView+Func.m:104
UICollectionView,prefetchingenabled,aligned,byPrefetchingEnabled,byPrefetchingEnabled,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:268,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:113; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:242,
UICollectionView,reconfigureitems,swift_only,,byReconfigureItems,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:405,
UICollectionView,register,swift_only,,byRegister,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionView/UICollectionView+Register.swift:65; JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionView/UICollectionView+Register.swift:75,
UICollectionView,registerfooterview,swift_only,,byRegisterFooterView,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionView/UICollectionView+Register.swift:135; JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionView/UICollectionView+Register.swift:146,
UICollectionView,registerheaderview,swift_only,,byRegisterHeaderView,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionView/UICollectionView+Register.swift:113; JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionView/UICollectionView+Register.swift:124,
UICollectionView,reloaddata,swift_only,,byReloadData,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:343,
UICollectionView,reloaditems,swift_only,,byReloadItems,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:398,
UICollectionView,reloadsections,swift_only,,byReloadSections,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:374,
UICollectionView,rememberslastfocusedindexpath,aligned,byRemembersLastFocusedIndexPath,byRemembersLastFocusedIndexPath,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:385,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:212; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:78,
UICollectionView,reorderingcadence,aligned,byReorderingCadence,byReorderingCadence,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:308,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:141; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:266,
UICollectionView,scrolldirection,swift_only,,byScrollDirection,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:188; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:50,
UICollectionView,selectionfollowsfocus,aligned,bySelectionFollowsFocus,bySelectionFollowsFocus,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:395,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:218; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:85,
UICollectionView,selfsizinginvalidation,aligned,bySelfSizingInvalidation,bySelfSizingInvalidation,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:318,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:148; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:272,
UICollectionView,setlayout,swift_only,,bySetLayout,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:303,
UICollectionView,show,support_only,,,byShow,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionView/UICollectionView+Func/UICollectionView+Func.m:58
UICollectionView,target,aligned,byTarget,byTarget,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.h:38; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionView+DSLs/UICollectionView+DSL/UICollectionView+DSL.m:206,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionView/UICollectionView.swift:20,
UICollectionView,updateinteractivemovementtargetposition,swift_only,,byUpdateInteractiveMovementTargetPosition,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UICollectionView/UICollectionView+DSL.swift:440,
UICollectionViewCell,automaticallyupdatesbackgroundconfiguration,swift_only,,byAutomaticallyUpdatesBackgroundConfiguration,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionViewCell/UICollectionViewCell.swift:31; JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionViewCell/UICollectionViewCell.swift:60,
UICollectionViewCell,automaticallyupdatescontentconfiguration,swift_only,,byAutomaticallyUpdatesContentConfiguration,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionViewCell/UICollectionViewCell.swift:24; JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionViewCell/UICollectionViewCell.swift:54,
UICollectionViewCell,backgroundview,swift_only,,byBackgroundView,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionViewCell/UICollectionViewCell.swift:38; JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionViewCell/UICollectionViewCell.swift:65,
UICollectionViewCell,contentconfiguration,swift_only,,byContentConfiguration,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionViewCell/UICollectionViewCell.swift:109,
UICollectionViewCell,contentview,support_only,,,byContentView,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+UICollectionViewCellProtocol/UICollectionViewCell+UICollectionViewCellProtocol.h:55; JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+UICollectionViewCellProtocol/UICollectionViewCell+UICollectionViewCellProtocol.m:49
UICollectionViewCell,contentviewbgcolor,support_only,,,byContentViewBgCor,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+UICollectionViewCellProtocol/UICollectionViewCell+UICollectionViewCellProtocol.h:56; JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+UICollectionViewCellProtocol/UICollectionViewCell+UICollectionViewCellProtocol.m:58
UICollectionViewCell,delegate,support_only,,,byDelegate,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+UICollectionViewCellProtocol/UICollectionViewCell+UICollectionViewCellProtocol.h:57
UICollectionViewCell,highlighted,swift_plus_oc_support,,byHighlighted,byHighlighted,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionViewCell/UICollectionViewCell.swift:94,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+BaseViewProtocol/UICollectionViewCell+BaseViewProtocol.h:30; JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+BaseViewProtocol/UICollectionViewCell+BaseViewProtocol.m:30
UICollectionViewCell,indexpath,support_only,,,byIndexPath,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+UICollectionViewCellProtocol/UICollectionViewCell+UICollectionViewCellProtocol.h:54; JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+UICollectionViewCellProtocol/UICollectionViewCell+UICollectionViewCellProtocol.m:40
UICollectionViewCell,makebottomlinewithindexpath,support_only,,,makeBottomLineWithIndexPath,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+UICollectionViewCellProtocol/UICollectionViewCell+UICollectionViewCellProtocol.m:145
UICollectionViewCell,maketoplinewithindexpath,support_only,,,makeTopLineWithIndexPath,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+UICollectionViewCellProtocol/UICollectionViewCell+UICollectionViewCellProtocol.m:175
UICollectionViewCell,notifydragstatedidchange,swift_only,,byNotifyDragStateDidChange,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionViewCell/UICollectionViewCell.swift:135,
UICollectionViewCell,selected,swift_plus_oc_support,,bySelected,bySelected,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionViewCell/UICollectionViewCell.swift:80,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+BaseViewProtocol/UICollectionViewCell+BaseViewProtocol.h:29; JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+BaseViewProtocol/UICollectionViewCell+BaseViewProtocol.m:21
UICollectionViewCell,selectedbackgroundview,swift_only,,bySelectedBackgroundView,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionViewCell/UICollectionViewCell.swift:44; JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionViewCell/UICollectionViewCell.swift:70,
UICollectionViewCell,setneedsupdateconfiguration,swift_only,,bySetNeedsUpdateConfiguration,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UICollectionViewCell/UICollectionViewCell.swift:172,
UICollectionViewCell,stopshake,support_only,,,stopShake,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/UICollectionViewCell/UICollectionViewCell+ShakeAnimation/UICollectionViewCell+ShakeAnimation.h:27; JobsByPods/JobsBaseUI@Pods/Support/UIKit/UICollectionViewCell/UICollectionViewCell+ShakeAnimation/UICollectionViewCell+ShakeAnimation.m:27; JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+ShakeAnimation/UICollectionViewCell+ShakeAnimation.h:19; JobsByPods/JobsByOCPods@Pods/Core/UIKit/UICollectionViewCell/UICollectionViewCell+ShakeAnimation/UICollectionViewCell+ShakeAnimation.m:27
UICollectionViewFlowLayout,automaticestimateditemsize,swift_only,,byAutomaticEstimatedItemSize,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UICollectionViewFlowLayout.swift:71,
UICollectionViewFlowLayout,collectionviewflowlayout,oc_only,byCollectionViewFlowLayout,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.h:30; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.m:13,,
UICollectionViewFlowLayout,estimateditemsize,aligned,byEstimatedItemSize,byEstimatedItemSize,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.h:36; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.m:47,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UICollectionViewFlowLayout.swift:64,
UICollectionViewFlowLayout,footerreferencesize,aligned,byFooterReferenceSize,byFooterReferenceSize,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.h:39; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.m:74,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UICollectionViewFlowLayout.swift:89,
UICollectionViewFlowLayout,footerspintovisiblebounds,swift_only,,byFootersPinToVisibleBounds,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UICollectionViewFlowLayout.swift:117,
UICollectionViewFlowLayout,headerreferencesize,aligned,byHeaderReferenceSize,byHeaderReferenceSize,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.h:38; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.m:65,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UICollectionViewFlowLayout.swift:83,
UICollectionViewFlowLayout,headerspintovisiblebounds,swift_only,,byHeadersPinToVisibleBounds,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UICollectionViewFlowLayout.swift:110,
UICollectionViewFlowLayout,itemsize,aligned,byItemSize,byItemSize,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.h:35; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.m:38,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UICollectionViewFlowLayout.swift:57,
UICollectionViewFlowLayout,listwithpinnedheader,swift_only,,byListWithPinnedHeader,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UICollectionViewFlowLayout.swift:154,
UICollectionViewFlowLayout,minimuminteritemspacing,aligned,byMinimumInteritemSpacing,byMinimumInteritemSpacing,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.h:34; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.m:29,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UICollectionViewFlowLayout.swift:51,
UICollectionViewFlowLayout,minimumlinespacing,aligned,byMinimumLineSpacing,byMinimumLineSpacing,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.h:33; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.m:20,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UICollectionViewFlowLayout.swift:32,
UICollectionViewFlowLayout,scrolldirection,aligned,byScrollDirection,byScrollDirection,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.h:37; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.m:56,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UICollectionViewFlowLayout.swift:77,
UICollectionViewFlowLayout,sectionfooterspintovisiblebounds,oc_only,bySectionFootersPinToVisibleBounds,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.h:42; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.m:102,,
UICollectionViewFlowLayout,sectionheaderspintovisiblebounds,oc_only,bySectionHeadersPinToVisibleBounds,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.h:41; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.m:92,,
UICollectionViewFlowLayout,sectioninset,aligned,bySectionInset,bySectionInset,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.h:40; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.m:83,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UICollectionViewFlowLayout.swift:95,
UICollectionViewFlowLayout,sectioninsetreference,aligned,bySectionInsetReference,bySectionInsetReference,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.h:43; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UICollectionViewFlowLayout+DSLs/UICollectionViewFlowLayout+DSL/UICollectionViewFlowLayout+DSL.m:112,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UICollectionViewFlowLayout.swift:102,
